Category,Company_Name,Job_Title,Job_Role,Job_Mode,City,Country,Salary,Posted_on,Job_url,MAYA,3DS,BLENDER,RPG,HOUDINI,ZBRUSH,SUBSTANCE,JAVA,JAVASCRIPT,PYTHON,C++,C#,UNITY,UNREAL,CRYENGINE,GODOT,SQL,MONGODB,NOSQL,S3,DYNAMODB,GAMEPLAY,PIPELINE,ARCHITECTURE,VR,UI,3D,2D,VFX,MODELLING,MULTIPLAYER,GRAPHIC,AI,MATH,GIT,PHYSICS,ALGORITHM,DEVOPS,PHOTOSHOP,XBOX,PLAYSTATION,PC,MOBILE,WINDOWS,MACOS,LINUX
Video Games,YAGER Developments,Lead Level Designer,Designer,On-Site,Berlin,Germany,Negotiable,12th April 2022,https://aswift.com/jobs/lead-level-designer-berlin-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Black Shamrock,Associate Art Director,Director,On-Site,Dublin,Ireland,Negotiable,12th April 2022,https://aswift.com/jobs/associate-art-director-dublin-ie/,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Vertigo Studios,Senior Environment Artist,Artist,On-Site,Amsterdam,Netherlands,"£34,000-£61,000",12th April 2022,https://aswift.com/jobs/senior-environment-artist-amsterdam-nl/,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Video Games,Supermassive Games,Senior Game Programmer,Programmer,On-Site,Guildford,United Kingdom,Negotiable,12th April 2022,https://aswift.com/jobs/senior-game-programmer-guildford-uk-5/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Video Games,Vertigo Games,Senior UI Artist,Artist,On-Site,Amsterdam,Netherlands,"£34,000-£61,000",12th April 2022,https://aswift.com/jobs/senior-ui-artist-amsterdam-nl-2/,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Vertigo Studios,Senior 3D Animator,Animator,On-Site,Amsterdam,Netherlands,"£34,000-£61,000",12th April 2022,https://aswift.com/jobs/senior-3d-animator-amsterdam-nl-2/,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Relic Entertainment,Senior Rendering Programmer,Programmer,On-Site,Vancouver,Canada,Negotiable,12th April 2022,https://aswift.com/jobs/senior-rendering-programmer-vancouver-ca/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Gameloft,3D Programmer,Programmer,On-Site,Montreal,Canada,Negotiable,7th April 2022,https://aswift.com/jobs/3d-programmer-montreal-ca/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Vertigo Studios,Principal Technical Artist,Artist,On-Site,Amsterdam,Netherlands,"£40,000-£70,000",7th April 2022,https://aswift.com/jobs/principal-technical-artist-amsterdam-nl/,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Firesprite,Art Director,Director,On-Site,Liverpool,United Kingdom,Negotiable,7th April 2022,https://aswift.com/jobs/art-director-remote-options-liverpool-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Video Games,Build a Rocket Boy,UI Artist,Artist,Remote,Edinburgh,United Kingdom,Negotiable,7th April 2022,https://aswift.com/jobs/ui-artist-remote-options-edinburgh-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Antimatter Games,Senior Cinematic Artist,Artist,On-Site,Cornwall,United Kingdom,Negotiable,5th April 2022,https://aswift.com/jobs/senior-cinematic-artist-hybrid-options-cornwall-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Coffee Stain Studios,Senior Programmer,Programmer,On-Site,Malmo,Sweden,Negotiable,5th April 2022,https://aswift.com/jobs/senior-programmer-malmo-se/,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Vertigo Studios,Lead Game Producer,Producer,On-Site,Amsterdam,Netherlands,Negotiable,5th April 2022,https://aswift.com/jobs/lead-game-producer-amsterdam-nl/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Ballistic Moon,Lead Technical Artist,Artist,On-Site,Farnborough,United Kingdom,Negotiable,1st April 2022,https://aswift.com/jobs/lead-technical-artist-farnborough-uk/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Supermassive Games,Senior to Lead Systems Designer,Designer,On-Site,Guildford,United Kingdom,Negotiable,29th March 2022,https://aswift.com/jobs/senior-to-lead-systems-designer-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Supermassive Games,Senior to Lead Level Designer,Designer,On-Site,Guildford,United Kingdom,Negotiable,29th March 2022,https://aswift.com/jobs/senior-to-lead-level-designer-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Hardball Games,Senior Programmer,Programmer,Remote,Brighton,United Kingdom,Negotiable,28th March 2022,https://aswift.com/jobs/senior-programmer-hybrid-options-brighton-uk/,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,No Brakes Games,Unity Graphics Programmer,Programmer,Remote,Tenerife,United States,Negotiable,25th March 2022,https://aswift.com/jobs/unity-graphics-programmer-remote-options-tenerife-es/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Video Games,Smilegate,Outsourcing Manager,Manager,On-Site,Barcelona,Spain,Negotiable,24th March 2022,https://aswift.com/jobs/outsourcing-manager-barcelona-es/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Red Kite Games,Lead Level Designer,Designer,On-Site,Leeds,United Kingdom,Negotiable,24th March 2022,https://aswift.com/jobs/lead-level-designer-leeds-uk/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Unidefined,Game Designer,Designer,On-Site,Barcelona,Spain,Negotiable,23rd March 2022,https://aswift.com/jobs/game-designer-barcelona-es-2/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Quell Tech,Network Engineer,Engineer,Remote,London,United Kingdom,Negotiable,23rd March 2022,https://aswift.com/jobs/network-engineer-hybrid-optons-london-uk/,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Smilegate,World Design Director,Director,On-Site,Barcelona,Spain,Negotiable,23rd March 2022,https://aswift.com/jobs/world-design-director-barcelona-es/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,10 Chambers,Senior Lead Programmer,Programmer,On-Site,Stockholm,Sweden,Negotiable,22nd March 2022,https://aswift.com/jobs/senior-to-lead-programmer-stockholm-se/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Build A Rocket Boy,Senior Tools Programmer,Programmer,Remote,Edinburgh,United Kingdom,Negotiable,22nd March 2022,https://aswift.com/jobs/senior-tools-programmer-remote-options-edinburgh-uk-2/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Video Games,Build a Rocket Boy,Live Ops Director,Director,Remote,Edinburgh,United Kingdom,Negotiable,22nd March 2022,https://aswift.com/jobs/live-ops-director-remote-options-edinburgh-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Quell Tech,Producer,Producer,Remote,London,United Kingdom,Negotiable,17th March 2022,https://aswift.com/jobs/producer-remote-options-london-uk-3/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,TT Games,Production Director,Director,On-Site,Knutsford,United Kingdom,Negotiable,11th March 2022,https://aswift.com/jobs/production-director-knutsford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Sumo Nottingham (Hybrid options),Senior Producer,Producer,Hybrid,Nottingham,United Kingdom,Negotiable,10th March 2022,https://aswift.com/jobs/senior-producer-hybrid-options-nottingham-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Black Forest Games,Senior Producer,Producer,On-Site,Offenburg,Germany,Negotiable,10th March 2022,https://aswift.com/jobs/senior-producer-offenburg-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,TT Games,Senior Producer,Producer,Remote,Brighton,United Kingdom,Negotiable,10th March 2022,https://aswift.com/jobs/senior-producer-remote-options-brighton-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Tag Games,Executive Producer,Producer,Hybrid,Dundee,United Kingdom,Negotiable,10th March 2022,https://aswift.com/jobs/executive-producer-hybrid-options-dundee-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Snowed In Studios,Senior Producer,Producer,On-Site,Ottawa,Canada,Negotiable,8th March 2022,https://aswift.com/jobs/senior-producer-ottawa-ca/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Video Games,Torn Banner Studios,Senior Backend Programmer,Programmer,Remote,Toronto,Canada,Negotiable,8th March 2022,https://aswift.com/jobs/senior-backend-programmer-remote-options-toronto-ca/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Freejam Games,Lead Programmer,Programmer,On-Site,Portsmouth,United Kingdom,Negotiable,3rd March 2022,https://aswift.com/jobs/lead-programmer-portsmouth-uk/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Video Games,Chimera Entertainment,Senior 2D Artist,Artist,On-Site,Munich,Germany,Negotiable,1st March 2022,https://aswift.com/jobs/senior-2d-artist-munich-de/,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Video Games,Winkel Operations,Unity Developer,Developer,Remote,London,United Kingdom,Negotiable,1st March 2022,https://aswift.com/jobs/unity-developer-remote-contract-london-uk/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Koch Media Ltd,Design Supervisor,Supervisor,Remote,London,United Kingdom,Negotiable,1st March 2022,https://aswift.com/jobs/design-supervisor-remote-options-london-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Variable State,Tools Programmer,Programmer,Remote,London,United Kingdom,Negotiable,28th February 2022,https://aswift.com/jobs/tools-programmer-remote-london-uk/,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
Video Games,Variable State,Gameplay Programmer,Programmer,Remote,London,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/gameplay-programmer-remote-london-uk/,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Splash Damage,Lead Backend Engineer,Engineer,On-Site,Kent,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/lead-backend-engineer-kent-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Video Games,Vertigo Studios,Senior Rendering Engineer,Engineer,On-Site,Amsterdam,Netherlands,Negotiable,24th February 2022,https://aswift.com/jobs/senior-rendering-engineer-amsterdam-nl/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Video Games,Codemasters,Senior Tools Programmer,Programmer,On-Site,Southam,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/senior-tools-programmer-birmingham-uk/,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Codemasters,Senior Gameplay Programmer,Programmer,On-Site,Southam,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/senior-gameplay-programmer-southam-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Deep Silver Fishlabs,Technical Director,Director,On-Site,Hamburg,Germany,Negotiable,24th February 2022,https://aswift.com/jobs/technical-director-hamburg-de/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Climax Studios,Gameplay Programmer,Programmer,Remote,Portsmouth,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/gameplay-programmer-remote-portsmouth-uk/,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Bright Future,Games Developer,Developer,Hybrid,Cologne,Germany,Negotiable,24th February 2022,https://aswift.com/jobs/games-developer-hybrid-options-cologne-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Video Games,Stellar Entertainment,Technical Director,Director,Hybrid,Guildford,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/technical-director-hybrid-options-guildford-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Splash Damage,Lead Build and Automation Engineer,Engineer,On-Site,London,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/lead-build-and-automation-engineer-london-uk/,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Video Games,Climax Studios,Build Engineer,Engineer,Remote,Portsmouth,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/build-engineer-remote-portsmouth-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Black Forest Games,Senior Engine Programmer,Programmer,On-Site,Offenburg,Germany,Negotiable,23rd February 2022,https://aswift.com/jobs/senior-tech-programmer-offenburg-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
Technology,Inspired Essential Entertainment,3D Animator,Animator,On-Site,Manchester,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/3d-animator-manchester-uk-2/,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Video Games,Koch Media,Senior Publishing Producer,Producer,Remote,Munich,Germany,Negotiable,23rd February 2022,https://aswift.com/jobs/senior-publishing-producer-remote-munich-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,EA Madrid,Systems Software Engineer,Engineer,Remote,Madrid,Spain,Negotiable,21st February 2022,https://aswift.com/jobs/systems-software-engineer-remote-options-madrid-es/,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Codemasters,UI Software Engineer,Engineer,On-Site,Birmingham,United Kingdom,Negotiable,17th February 2022,https://aswift.com/jobs/ui-software-engineer-birmingham-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Video Games,Outplay Entertainment,Senior Unity Engineer,Engineer,Remote,Dundee,United Kingdom,Negotiable,17th February 2022,https://aswift.com/jobs/senior-unity-engineer-remote-options-dundee-uk/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Panivox,Experienced Unity Programmer,Programmer,Remote,Warwick,United Kingdom,Negotiable,17th February 2022,https://aswift.com/jobs/experienced-unity-programmer-remote-warwick-uk/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,No Code Studios,DevOps and Build Engineer,Engineer,On-Site,Glasgow,United Kingdom,Negotiable,16th February 2022,https://aswift.com/jobs/devops-or-build-engineer-glasgow-uk/,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
Video Games,Guerrilla Games,UI Tech Programmer,Programmer,On-Site,Amsterdam,Netherlands,Negotiable,16th February 2022,https://aswift.com/jobs/ui-tech-programmer-amsterdam-nl/,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Video Games,Unidefined,Generalist Software Engineer,Engineer,Remote,Madrid,Spain,Negotiable,15th February 2022,https://aswift.com/jobs/generalist-software-engineer-remote-options-madrid-es/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,EA Madrid,Online Software Engineer,Engineer,Remote,Madrid,Spain,Negotiable,15th February 2022,https://aswift.com/jobs/online-software-engineer-remote-options-madrid-es/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Video Games,Unidefined,Senior Rendering Engineer,Engineer,Remote,Madrid,Spain,Negotiable,15th February 2022,https://aswift.com/jobs/senior-rendering-engineer-remote-madrid-es/,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Video Games,IO Interactive,Tools Programmer,Programmer,On-Site,Copenhagen,Denmark,Negotiable,15th February 2022,https://aswift.com/jobs/tools-programmer-copenhagen-dk/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,IO Interactive,Technical Director,Director,On-Site,Copenhagen,Denmark,Negotiable,14th February 2022,https://aswift.com/jobs/technical-director-copenhagen-dk/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Unidefined,Senior Engine Programmer,Programmer,Remote,London,United Kingdom,Negotiable,14th February 2022,https://aswift.com/jobs/game-engine-programmer-southam-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Video Games,Unidefined,Senior Network Programmer,Programmer,Remote,Southam,United Kingdom,Negotiable,14th February 2022,https://aswift.com/jobs/network-programmer-midlands-uk-2/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Video Games,nDreams,Senior Graphics Programmer,Programmer,Hybrid,Farnborough,United Kingdom,Negotiable,14th February 2022,https://aswift.com/jobs/senior-graphics-programmer-farnborough-uk-2/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Video Games,EA,Senior Rendering Engineer,Engineer,On-Site,Burnaby,Canada,Negotiable,14th February 2022,https://aswift.com/jobs/senior-rendering-engineer-vancouver-ca/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Video Games,Offworld Industries,Lead Game Engineer,Engineer,On-Site,Burnaby,Canada,Negotiable,14th February 2022,https://aswift.com/jobs/lead-game-engineer-vancouver-ca-2/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Unbroken Studios,Senior Gameplay Engineer,Engineer,On-Site,Los Angeles,United States,Negotiable,14th February 2022,https://aswift.com/jobs/senior-gameplay-engineer-3/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Video Games,Asobo,Gameplay Programmer,Programmer,On-Site,Bordeaux,France,Negotiable,14th February 2022,https://aswift.com/jobs/gameplay-programmer-bordeaux-fr/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Video Games,Deep Silver Fishlabs,Lead Programmer,Programmer,On-Site,Hamburg,Germany,Negotiable,14th February 2022,https://aswift.com/jobs/lead-programmer-hamburg-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Video Games,Stellar Entertainment,Network Programmer,Programmer,Hybrid,Guildford,United Kingdom,Negotiable,10th February 2022,https://aswift.com/jobs/network-programmer-hybrid-options-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Stellar Entertainment,Senior Physics Engineer,Engineer,Hybrid,Guildford,United Kingdom,Negotiable,10th February 2022,https://aswift.com/jobs/senior-physics-engineer-hybrid-options-guildford-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Video Games,Gameloft,Economy Designer,Designer,On-Site,Budapest,Hungary,Negotiable,10th February 2022,https://aswift.com/jobs/economy-designer-budapest-hu/,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
