,Category,Company_Name,Job_Title,Job_Mode,City,Country,Salary,Posted_on,Job_url,JAVA,JAVASCRIPT,PYTHON,C++,C#,DESIGNER,AUTOMATION,ARTIST,ANIMATION,TESTING,LEADERSHIP,LIGHTING,MAYA,3DS,BLENDER,UNITY,RPG,HOUDINI,ZBRUSH,SUBSTANCE,SQL,MONGODB,NOSQL,S3,DYNAMODB,CASCADE,NIAGRA,SHURIKEN,POPCORNFX,FUMEFX,UE4,UNREAL,CRYENGINE,AAA,GODOT,XBOX,PLAYSTATION,PC,MOBILE,WINDOWS,MACOS,LINUX,GAMEPLAY,PIPELINE,ARCHITECTURE,VR,UI,3D,2D,PASSION,METAGAME,VFX,MODELLING,MULTIPLAYER,GRAPHIC,AI,MATH,GIT,PHYSICS,ALGORITHM,DEVOPS,PHOTOSHOP,TRELLO,CONFLUENCE,BASECAMP,RENDERDOC,PIX,RAZOR
181,Video Games,Stainless Games,Senior Producer,Remote,Isle of Wight,United Kingdom,Negotiable,7th June 2022,https://aswift.com/jobs/senior-producer-remote-options-isle-of-wight-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Video Games,Stainless Games,Producer,Remote,Isle of Wight,United Kingdom,Negotiable,7th June 2022,https://aswift.com/jobs/producer-remote-options-isle-of-wight-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Video Games,Nequionox,Technical Director,On-Site,Manchester,United Kingdom,Negotiable,31st May 2022,https://aswift.com/jobs/technical-director-manchester-uk-5/,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
184,Video Games,Quell,Senior Gameplay Engineer,Remote,London,United Kingdom,Negotiable,31st May 2022,https://aswift.com/jobs/senior-gameplay-engineer-remote-options-london-uk/,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
185,Video Games,Black Shamrock,Senior Animator,On-Site,Dublin,Ireland,Negotiable,31st May 2022,https://aswift.com/jobs/senior-animator-dublin-ie/,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Video Games,d3t,VFX Artist,On-Site,Runcorn,United Kingdom,Negotiable,31st May 2022,https://aswift.com/jobs/vfx-artist-runcorn-uk/,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
187,Video Games,Nequinox,Senior Engine Tools Programmer,On-Site,Manchester,United Kingdom,Negotiable,31st May 2022,https://aswift.com/jobs/senior-engine-tools-programmer-manchester-uk/,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
188,Video Games,,Junior C++ Programmer,On-Site,,United Kingdom,Negotiable,30th May 2022,https://aswift.com/jobs/junior-c-programmer/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189,Video Games,The Sandbox,Game Producer,Remote,St Julians,Malta,Negotiable,30th May 2022,https://aswift.com/jobs/game-producer-remote-st-julians-mt/,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Video Games,The Sandbox,Publishing Team Game Producer,Remote,St Julians,Malta,Negotiable,30th May 2022,https://aswift.com/jobs/publishing-team-game-producer-remote-st-julians-mt/,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Video Games,Playerstate,Product Manager,Remote,London,United Kingdom,Negotiable,30th May 2022,https://aswift.com/jobs/product-manager-remote-options-london-uk/,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Video Games,CI Games,Head of Product Marketing,Remote,London,United Kingdom,"£70,000-£75,000",26th May 2022,https://aswift.com/jobs/head-of-product-marketing-remote-london-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Video Games,10 Chambers,Technical Animator,On-Site,Stockholm,Sweden,Negotiable,26th May 2022,https://aswift.com/jobs/technical-animator-stockholm-se-2/,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Video Games,PortalOne,Technical Animator,On-Site,Oslo,Norway,Negotiable,26th May 2022,https://aswift.com/jobs/technical-animator-oslo-no/,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Video Games,Flying Wild Hog,Engine Programmer,On-Site,Krakow,Poland,Negotiable,24th May 2022,https://aswift.com/jobs/engine-programmer-krakow-pl/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,Video Games,Build A Rocket Boy,Lead Animation Programmer,Remote,Edinburgh,United Kingdom,Negotiable,24th May 2022,https://aswift.com/jobs/lead-animation-programmer-remote-options-edinburgh-uk/,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,Video Games,Supermassive,Microsoft D365 BC NAV Administrator,Hybrid,Guildford,United Kingdom,Negotiable,24th May 2022,https://aswift.com/jobs/microsoft-d365-bc-nav-administrator-hybrid-options-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Video Games,Playerstate,Business Development Manager,Hybrid,London,United Kingdom,Negotiable,24th May 2022,https://aswift.com/jobs/business-development-manager-hybrid-options-london-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Video Games,PortalOne,3D Environment Artist,On-Site,Oslo,Norway,Negotiable,19th May 2022,https://aswift.com/jobs/3d-environment-artist-oslo-no/,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200,Video Games,PortalOne,VFX Artist,On-Site,Oslo,Norway,Negotiable,19th May 2022,https://aswift.com/jobs/vfx-artist-oslo-no/,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
201,Video Games,PortalOne,Concept Artist,On-Site,Oslo,Norway,Negotiable,19th May 2022,https://aswift.com/jobs/concept-artist-oslo-no/,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Video Games,PortalOne,3D Character Artist,On-Site,Oslo,Norway,Negotiable,19th May 2022,https://aswift.com/jobs/3d-character-artist-oslo-no/,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
203,Video Games,Koch Media,Art Director,On-Site,Munich,Germany,Negotiable,19th May 2022,https://aswift.com/jobs/art-director-fully-remote-munich-de/,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
204,Recruitment,Aardvark Swift,Recruitment Consultant,On-Site,Rotherham,United States,"£23,000-£30,000",19th May 2022,https://aswift.com/jobs/recruitment-consultant-rotherham-uk-5/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Video Games,Outerdawn,Technical Artist,On-Site,Auckland,New Zealand,Negotiable,19th May 2022,https://aswift.com/jobs/technical-artist-auckland-nz/,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Video Games,Outerdawn,3D Game Art Generalist,On-Site,Auckland,New Zealand,Negotiable,19th May 2022,https://aswift.com/jobs/3d-game-art-generalist-auckland-nz/,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Video Games,Koch Media,Lead UX Researcher,Remote,Munich,Germany,Negotiable,17th May 2022,https://aswift.com/jobs/lead-ux-researcher-remote-options-munich-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Video Games,Outerdawn,Senior Programmer,On-Site,Auckland,New Zealand,Negotiable,12th May 2022,https://aswift.com/jobs/senior-programmer-auckland-nz/,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Video Games,Outerdawn,Lead Programmer,On-Site,Auckland,New Zealand,Negotiable,12th May 2022,https://aswift.com/jobs/lead-programmer-auckland-nz/,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Video Games,505 Games,Senior Producer,Hybrid,Milton Keynes,United Kingdom,Negotiable,11th May 2022,https://aswift.com/jobs/senior-producer-hybrid-milton-keynes-uk/,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Video Games,505 Games,Producer,Hybrid,Milton Keynes,United Kingdom,Negotiable,11th May 2022,https://aswift.com/jobs/producer-hybrid-options-milton-keynes-uk/,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Video Games,Yallaplay,Lead Mobile Producer,Remote,Dubai,United Arab Emirates,Negotiable,11th May 2022,https://aswift.com/jobs/lead-mobile-producer-remote-abu-dhabi-ae/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
213,Video Games,King,Shared Tech Java Developer,Remote,Barcelona,Spain,Negotiable,10th May 2022,https://aswift.com/jobs/shared-tech-java-developer-remote-options-barcelona-es/,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Video Games,Stellar Entertainment,Senior Technical Artist,Hybrid,Guildford,United Kingdom,Negotiable,10th May 2022,https://aswift.com/jobs/senior-technical-artist-hybrid-options-guildford-uk/,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
215,Video Games,Firesprite,Senior Narrative Designer,Remote,Liverpool,United Kingdom,Negotiable,10th May 2022,https://aswift.com/jobs/senior-narrative-designer-remote-options-liverpool-uk/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Video Games,Deep Silver Dambuster Studios,Producer,On-Site,,United Kingdom,Negotiable,9th May 2022,https://aswift.com/jobs/producer-nottingham-uk-4/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Video Games,Deep Silver Dambuster Studios,Project Manager,On-Site,Nottingham,United Kingdom,Negotiable,9th May 2022,https://aswift.com/jobs/project-manager-nottingham-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Video Games,Build a Rocket Boy,Senior UI Programmer,Remote,,United Kingdom,Negotiable,9th May 2022,https://aswift.com/jobs/senior-ui-programmer-remote-options-edinburgh-uk-2/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219,Video Games,Supermassive Games,Production Director,On-Site,Guildford,United Kingdom,Negotiable,5th May 2022,https://aswift.com/jobs/production-director-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220,Video Games,Pixaera,Senior Game Programmer,On-Site,Berlin,Germany,Negotiable,5th May 2022,https://aswift.com/jobs/unreal-gameplay-programmer-remote-berlin-de/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Video Games,Outplay Entertainment,Executive Producer,Remote,Dundee,United Kingdom,Negotiable,4th May 2022,https://aswift.com/jobs/executive-producer-hybrid-options-dundee-uk-2/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Video Games,,Senior GAAS Producer,Remote,Seattle,United States,Negotiable,3rd May 2022,https://aswift.com/jobs/senior-gaas-producer-us-remote-seattle-us/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Video Games,IO Interactive,Senior Producer,On-Site,Copenhagen,Denmark,Negotiable,3rd May 2022,https://aswift.com/jobs/senior-producer-location-options-copenhagen-dk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Video Games,Gala Games,Senior Game Engineer,Remote,San Francisco,United States,Negotiable,29th April 2022,https://aswift.com/jobs/mid-to-senior-game-engineer-global-remote-san-francisco-us/,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,Video Games,Deep Silver FISH LABS,Senior Graphics Programmer,On-Site,Hamburg,Germany,Negotiable,29th April 2022,https://aswift.com/jobs/senior-graphics-programmer-hamburg-de/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Video Games,Starbreeze,Animation Director,On-Site,Stockholm,Sweden,Negotiable,28th April 2022,https://aswift.com/jobs/animation-director-stockholm-se-2/,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Video Games,Supermassive Games,Multiplayer Game Designer,On-Site,Guildford,United Kingdom,Negotiable,28th April 2022,https://aswift.com/jobs/multiplayer-game-designer-guildford-uk/,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Video Games,Supermassive Games,Level Designer,On-Site,Guildford,United Kingdom,Negotiable,26th April 2022,https://aswift.com/jobs/level-designer-guildford-uk/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
229,Video Games,Supermassive Games,Game Designer,On-Site,Guildford,United Kingdom,Negotiable,26th April 2022,https://aswift.com/jobs/game-designer-guildford-uk-4/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Video Games,Sumo Digital,Lead Audio Designer,Remote,Sheffield,United Kingdom,Negotiable,26th April 2022,https://aswift.com/jobs/lead-audio-designer-remote-options-sheffield-uk/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Video Games,Gameloft,Senior Mobile Game Designer,On-Site,Budapest,Hungary,Negotiable,26th April 2022,https://aswift.com/jobs/senior-mobile-game-designer-budapest-hu/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Video Games,metricminds,Senior Animator,On-Site,Frankfurt,Germany,Negotiable,26th April 2022,https://aswift.com/jobs/senior-animator-remote-options-frankfurt-de/,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Video Games,Metricminds,Senior Cinematic Scene Artist,Remote,Frankfurt,Germany,Negotiable,25th April 2022,https://aswift.com/jobs/senior-cinematic-scene-artist-remote-options-frankfurt-de/,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Video Games,Metricminds,Cinematic Scene Artist,Remote,,Frankfurt,Negotiable,25th April 2022,https://aswift.com/jobs/cinematic-scene-artist-remote-options-frankfurt-de/,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Video Games,Snowed In Studios,Senior Generalist programmer,On-Site,Ottawa,Canada,Negotiable,25th April 2022,https://aswift.com/jobs/senior-generalist-programmer-ottawa-ca/,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
236,Video Games,The Sandbox,Senior Unity Developer,Remote,St Julians,Malta,Negotiable,25th April 2022,https://aswift.com/jobs/senior-unity-developer-fully-remote-st-julians-mt-3/,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
237,Video Games,10 Chambers,Lead Programmer,On-Site,Stockholm,Sweden,Negotiable,22nd April 2022,https://aswift.com/jobs/lead-programmer-stockholm-se-3/,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Video Games,tinyBuild,Senior Community Manager,Remote,Seattle,United States,Negotiable,22nd April 2022,https://aswift.com/jobs/senior-community-manager-usa-remote-seattle-us/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Video Games,Ballistic Moon,Animator,On-Site,Farnborough,United Kingdom,Negotiable,19th April 2022,https://aswift.com/jobs/animator-farnborough-uk/,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Video Games,Starbreeze,Senior VFX Artist,On-Site,Stockholm,Sweden,Negotiable,14th April 2022,https://aswift.com/jobs/senior-vfx-artist-stockholm-se-3/,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
241,Video Games,Starbreeze,Senior Lighting Artist,On-Site,Stockholm,Sweden,Negotiable,14th April 2022,https://aswift.com/jobs/senior-lighting-artist-stockholm-se/,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
